league,game_id,date,time,home_id,home_name,away_id,away_name,venue_name,city,state,full_address,lat,lon
mls,mls_1151156,2024-09-14,18:30:00,1598,Orlando City SC,1609,New England Revolution,Exploria Stadium,Orlando,Florida,"655 W Church St, Orlando, FL 32805",28.541079,-81.389273
mls,mls_1151157,2024-09-14,18:30:00,1601,Toronto FC,16489,Austin,BMO Field,Toronto,Ontario,"170 Princes' Blvd, Toronto, ON M6K 3C3, Canada",43.632664,-79.4186143
mls,mls_1151158,2024-09-15,19:30:00,1607,Chicago Fire,1602,New York Red Bulls,Soldier Field,Chicago,Illinois,"1410 S Museum Campus Drive, Chicago, IL 60605",41.8662155,-87.6137248
mls,mls_1151159,2024-09-15,19:30:00,1600,Houston Dynamo,1606,Real Salt Lake,Shell Energy Stadium,Houston,Texas,"2200 Texas Ave, Houston, TX 77003",29.753622,-95.352147
mls,mls_1151160,2024-09-15,19:30:00,20787,St. Louis City,1612,Minnesota United FC,CityPark,St. Louis,Missouri,"2100 Market St, St. Louis, MO 63103",38.630277,-90.211695
mls,mls_1151161,2024-09-15,20:30:00,1610,Colorado Rapids,1617,Portland Timbers,Dick's Sporting Goods Park,Commerce City,Colorado,"6000 Victory Way, Commerce City, CO 80022",39.807071,-104.893192
mls,mls_1151162,2024-09-15,21:30:00,1605,Los Angeles Galaxy,1616,Los Angeles FC,Dignity Health Sports Park,Carson,California,"18400 Avalon Blvd, Carson, CA 90746",33.86207,-118.262794
mls,mls_1151163,2024-09-15,18:15:00,1595,Seattle Sounders,1611,Sporting Kansas City,Lumen Field,Seattle,Washington,"800 Occidental Avenue S., Seattle, WA 98134",47.595438,-122.331593
mls,mls_1151164,2024-09-18,18:30:00,1608,Atlanta United FC,9568,Inter Miami,Mercedes-Benz Stadium,Atlanta,Georgia,"35 Northside Dr NW, Atlanta, GA 30313",33.755447,-84.402094
mls,mls_1151165,2024-09-18,18:30:00,1609,New England Revolution,1614,CF Montreal,Gillette Stadium,Foxborough,Massachusetts,"1 Patriot Place, Foxborough MA 02035",42.088379,-71.261241
mls,mls_1151166,2024-09-18,18:30:00,1604,New York City FC,1599,Philadelphia Union,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mls,mls_1151167,2024-09-18,18:30:00,1601,Toronto FC,1613,Columbus Crew,BMO Field,Toronto,Ontario,"170 Princes' Blvd, Toronto, ON M6K 3C3, Canada",43.632664,-79.4186143
mls,mls_1151168,2024-09-19,19:15:00,1598,Orlando City SC,18310,Charlotte,Exploria Stadium,Orlando,Florida,"655 W Church St, Orlando, FL 32805",28.541079,-81.389273
mls,mls_1151169,2024-09-19,19:30:00,1600,Houston Dynamo,1603,Vancouver Whitecaps,Shell Energy Stadium,Houston,Texas,"2200 Texas Ave, Houston, TX 77003",29.753622,-95.352147
mls,mls_1151170,2024-09-19,19:30:00,1611,Sporting Kansas City,1610,Colorado Rapids,Children's Mercy Park,Kansas City,Kansas,"1 Sporting Way, Kansas City, KS 66111",39.12162205,-94.8242420567949
mls,mls_1151171,2024-09-19,19:30:00,1612,Minnesota United FC,2242,FC Cincinnati,Allianz Field,Saint Paul,Minnesota,"400 Snelling Ave N, St Paul, MN 55104",44.954908,-93.166835
mls,mls_1151172,2024-09-19,19:30:00,9569,Nashville SC,1607,Chicago Fire,Geodis Park,Nashville,Tennessee,"501 Benton Ave, Nashville, TN 37203",36.131552,-86.767594
mls,mls_1151173,2024-09-19,20:30:00,1606,Real Salt Lake,1597,FC Dallas,America First Field,Sandy,Utah,"9256 S State St, Sandy, UT 84070",40.582438,-111.893438
mls,mls_1151174,2024-09-19,21:30:00,1616,Los Angeles FC,16489,Austin,BMO Stadium,Los Angeles,California,"3939 S Figueroa St, Los Angeles, CA 90037",34.01268334693878,-118.28283912244898
mls,mls_1151175,2024-09-19,21:30:00,1617,Portland Timbers,1605,Los Angeles Galaxy,Providence Park,Portland,Oregon,"1844 SW Morrison St, Portland, OR 97205",45.522553555555554,-122.69195277777777
mls,mls_1151176,2024-09-19,21:30:00,1595,Seattle Sounders,1596,San Jose Earthquakes,Lumen Field,Seattle,Washington,"800 Occidental Avenue S., Seattle, WA 98134",47.595438,-122.331593
mls,mls_1151177,2024-09-21,13:00:00,1604,New York City FC,9568,Inter Miami,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mls,mls_1151178,2024-09-21,15:00:00,18310,Charlotte,1609,New England Revolution,Bank of America Stadium,Charlotte,North Carolina,"800 South Mint St., Charlotte, NC 28202",35.225731,-80.850943
mls,mls_1151179,2024-09-21,18:30:00,1613,Columbus Crew,1598,Orlando City SC,Lower.com Field,Columbus,Ohio,"96 Columbus Crew Way, Columbus, OH 43215",39.9683881,-83.0168287038446
mls,mls_1151180,2024-09-21,18:30:00,1614,CF Montreal,1607,Chicago Fire,Saputo Stadium,Montreal,Quebec,"4750 Sherbrooke St E, Montreal, Quebec H1V 3S8, Canada",45.5134875,-73.5689988
mls,mls_1151181,2024-09-21,18:30:00,1602,New York Red Bulls,1608,Atlanta United FC,Red Bull Arena,Harrison,New Jersey,"600 Cape May St, Harrison, NJ 07029",40.735115,-74.155222
mls,mls_1151182,2024-09-22,19:30:00,16489,Austin,1600,Houston Dynamo,Q2 Stadium,Austin,Texas,"10414 Mc Kalla Pl, Austin, TX 78758",30.386286,-97.718773
mls,mls_1151183,2024-09-22,19:30:00,1597,FC Dallas,1616,Los Angeles FC,Toyota Stadium,Frisco,Texas,"9200 World Cup Way, Frisco, TX 75033",33.159214,-96.837644
mls,mls_1151184,2024-09-22,19:30:00,1611,Sporting Kansas City,1612,Minnesota United FC,Children's Mercy Park,Kansas City,Kansas,"1 Sporting Way, Kansas City, KS 66111",39.12162205,-94.8242420567949
mls,mls_1151185,2024-09-22,19:30:00,9569,Nashville SC,2242,FC Cincinnati,Geodis Park,Nashville,Tennessee,"501 Benton Ave, Nashville, TN 37203",36.131552,-86.767594
mls,mls_1151186,2024-09-22,20:30:00,1610,Colorado Rapids,1601,Toronto FC,Dick's Sporting Goods Park,Commerce City,Colorado,"6000 Victory Way, Commerce City, CO 80022",39.807071,-104.893192
mls,mls_1151187,2024-09-22,20:30:00,1606,Real Salt Lake,1617,Portland Timbers,America First Field,Sandy,Utah,"9256 S State St, Sandy, UT 84070",40.582438,-111.893438
mls,mls_1151188,2024-09-22,21:30:00,1605,Los Angeles Galaxy,1603,Vancouver Whitecaps,Dignity Health Sports Park,Carson,California,"18400 Avalon Blvd, Carson, CA 90746",33.86207,-118.262794
mls,mls_1151189,2024-09-22,21:30:00,1596,San Jose Earthquakes,20787,St. Louis City,PayPal Park,San Jose,California,"1123 Coleman Ave, San Jose, CA 95110",37.351596,-121.9237643
mls,mls_1151190,2024-09-22,17:15:00,1599,Philadelphia Union,1615,DC United,Subaru Park,Chester,Pennsylvania,"2501 Seaport Dr, Chester, PA 19013",39.827986,-75.387533
mls,mls_1151191,2024-09-29,21:30:00,1603,Vancouver Whitecaps,1617,Portland Timbers,BC Place,Vancouver,British Columbia,"777 Pacific Blvd, Vancouver, BC V6B 4Y8, Canada",49.2774443,-123.1124427
mls,mls_1151192,2024-09-28,18:30:00,2242,FC Cincinnati,1616,Los Angeles FC,TQL Stadium,Cincinnati,Ohio,"1501 Central Pkwy, Cincinnati, OH 45214",39.11106025,-84.52296435488229
mls,mls_1151193,2024-09-28,18:30:00,1615,DC United,1613,Columbus Crew,Audi Field,Washington,D.C.,"100 Potomac Ave SW, Washington, DC 20024",38.86979612162162,-77.01116720270271
mls,mls_1151194,2024-09-28,18:30:00,9568,Inter Miami,18310,Charlotte,DRV PNK Stadium,Fort Lauderdale,Florida,"1350 NW 55th St, Fort Lauderdale, FL 33309",26.19424875350321,-80.16110580628542
mls,mls_1151195,2024-09-28,18:30:00,1614,CF Montreal,1596,San Jose Earthquakes,Saputo Stadium,Montreal,Quebec,"4750 Sherbrooke St E, Montreal, Quebec H1V 3S8, Canada",45.5134875,-73.5689988
mls,mls_1151196,2024-09-28,18:30:00,1609,New England Revolution,9569,Nashville SC,Gillette Stadium,Foxborough,Massachusetts,"1 Patriot Place, Foxborough MA 02035",42.088379,-71.261241
mls,mls_1151197,2024-09-28,18:30:00,1602,New York Red Bulls,1604,New York City FC,Red Bull Arena,Harrison,New Jersey,"600 Cape May St, Harrison, NJ 07029",40.735115,-74.155222
mls,mls_1151198,2024-09-28,18:30:00,1599,Philadelphia Union,1608,Atlanta United FC,Subaru Park,Chester,Pennsylvania,"2501 Seaport Dr, Chester, PA 19013",39.827986,-75.387533
mls,mls_1151199,2024-09-29,19:30:00,16489,Austin,1606,Real Salt Lake,Q2 Stadium,Austin,Texas,"10414 Mc Kalla Pl, Austin, TX 78758",30.386286,-97.718773
mls,mls_1151200,2024-09-29,19:30:00,1607,Chicago Fire,1601,Toronto FC,Soldier Field,Chicago,Illinois,"1410 S Museum Campus Drive, Chicago, IL 60605",41.8662155,-87.6137248
mls,mls_1151201,2024-09-29,19:30:00,1597,FC Dallas,1598,Orlando City SC,Toyota Stadium,Frisco,Texas,"9200 World Cup Way, Frisco, TX 75033",33.159214,-96.837644
mls,mls_1151202,2024-09-29,19:30:00,1612,Minnesota United FC,1610,Colorado Rapids,Allianz Field,Saint Paul,Minnesota,"400 Snelling Ave N, St Paul, MN 55104",44.954908,-93.166835
mls,mls_1151203,2024-09-29,19:30:00,20787,St. Louis City,1611,Sporting Kansas City,CityPark,St. Louis,Missouri,"2100 Market St, St. Louis, MO 63103",38.630277,-90.211695
mls,mls_1151204,2024-09-29,21:30:00,1595,Seattle Sounders,1600,Houston Dynamo,Lumen Field,Seattle,Washington,"800 Occidental Avenue S., Seattle, WA 98134",47.595438,-122.331593
mls,mls_1151205,2024-10-02,18:30:00,1608,Atlanta United FC,1614,CF Montreal,Mercedes-Benz Stadium,Atlanta,Georgia,"35 Northside Dr NW, Atlanta, GA 30313",33.755447,-84.402094
mls,mls_1151206,2024-10-02,18:30:00,18310,Charlotte,1607,Chicago Fire,Bank of America Stadium,Charlotte,North Carolina,"800 South Mint St., Charlotte, NC 28202",35.225731,-80.850943
mls,mls_1151207,2024-10-02,18:45:00,1613,Columbus Crew,9568,Inter Miami,Lower.com Field,Columbus,Ohio,"96 Columbus Crew Way, Columbus, OH 43215",39.9683881,-83.0168287038446
mls,mls_1151208,2024-10-02,18:30:00,1604,New York City FC,2242,FC Cincinnati,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mls,mls_1151209,2024-10-02,18:30:00,1598,Orlando City SC,1599,Philadelphia Union,Exploria Stadium,Orlando,Florida,"655 W Church St, Orlando, FL 32805",28.541079,-81.389273
mls,mls_1151210,2024-10-02,18:30:00,1601,Toronto FC,1602,New York Red Bulls,BMO Field,Toronto,Ontario,"170 Princes' Blvd, Toronto, ON M6K 3C3, Canada",43.632664,-79.4186143
mls,mls_1151211,2024-10-03,19:30:00,1600,Houston Dynamo,1609,New England Revolution,Shell Energy Stadium,Houston,Texas,"2200 Texas Ave, Houston, TX 77003",29.753622,-95.352147
mls,mls_1151212,2024-10-03,19:30:00,9569,Nashville SC,1615,DC United,Geodis Park,Nashville,Tennessee,"501 Benton Ave, Nashville, TN 37203",36.131552,-86.767594
mls,mls_1151213,2024-10-03,20:30:00,1610,Colorado Rapids,1605,Los Angeles Galaxy,Dick's Sporting Goods Park,Commerce City,Colorado,"6000 Victory Way, Commerce City, CO 80022",39.807071,-104.893192
mls,mls_1151214,2024-10-03,20:30:00,1606,Real Salt Lake,1612,Minnesota United FC,America First Field,Sandy,Utah,"9256 S State St, Sandy, UT 84070",40.582438,-111.893438
mls,mls_1151215,2024-10-03,21:30:00,1616,Los Angeles FC,20787,St. Louis City,BMO Stadium,Los Angeles,California,"3939 S Figueroa St, Los Angeles, CA 90037",34.01268334693878,-118.28283912244898
mls,mls_1151216,2024-10-03,21:30:00,1617,Portland Timbers,16489,Austin,Providence Park,Portland,Oregon,"1844 SW Morrison St, Portland, OR 97205",45.522553555555554,-122.69195277777777
mls,mls_1151217,2024-10-03,21:30:00,1596,San Jose Earthquakes,1597,FC Dallas,PayPal Park,San Jose,California,"1123 Coleman Ave, San Jose, CA 95110",37.351596,-121.9237643
mls,mls_1151218,2024-10-03,21:30:00,1603,Vancouver Whitecaps,1595,Seattle Sounders,BC Place,Vancouver,British Columbia,"777 Pacific Blvd, Vancouver, BC V6B 4Y8, Canada",49.2774443,-123.1124427
mls,mls_1151219,2024-10-05,18:30:00,1603,Vancouver Whitecaps,1612,Minnesota United FC,BC Place,Vancouver,British Columbia,"777 Pacific Blvd, Vancouver, BC V6B 4Y8, Canada",49.2774443,-123.1124427
mls,mls_1151220,2024-10-05,18:30:00,1608,Atlanta United FC,1602,New York Red Bulls,Mercedes-Benz Stadium,Atlanta,Georgia,"35 Northside Dr NW, Atlanta, GA 30313",33.755447,-84.402094
mls,mls_1151221,2024-10-05,18:30:00,18310,Charlotte,1614,CF Montreal,Bank of America Stadium,Charlotte,North Carolina,"800 South Mint St., Charlotte, NC 28202",35.225731,-80.850943
mls,mls_1151222,2024-10-05,18:30:00,2242,FC Cincinnati,1598,Orlando City SC,TQL Stadium,Cincinnati,Ohio,"1501 Central Pkwy, Cincinnati, OH 45214",39.11106025,-84.52296435488229
mls,mls_1151223,2024-10-05,18:45:00,1613,Columbus Crew,1599,Philadelphia Union,Lower.com Field,Columbus,Ohio,"96 Columbus Crew Way, Columbus, OH 43215",39.9683881,-83.0168287038446
mls,mls_1151224,2024-10-05,18:30:00,1609,New England Revolution,1615,DC United,Gillette Stadium,Foxborough,Massachusetts,"1 Patriot Place, Foxborough MA 02035",42.088379,-71.261241
mls,mls_1151225,2024-10-06,15:00:00,1604,New York City FC,9569,Nashville SC,Yankee Stadium,Bronx,New York,"One East 161st Street, Bronx, NY 10451",40.8255501,-73.9183561
mls,mls_1151226,2024-10-05,15:00:00,1601,Toronto FC,9568,Inter Miami,BMO Field,Toronto,Ontario,"170 Princes' Blvd, Toronto, ON M6K 3C3, Canada",43.632664,-79.4186143
mls,mls_1151227,2024-10-06,19:30:00,1611,Sporting Kansas City,1616,Los Angeles FC,Children's Mercy Park,Kansas City,Kansas,"1 Sporting Way, Kansas City, KS 66111",39.12162205,-94.8242420567949
mls,mls_1151228,2024-10-06,19:30:00,20787,St. Louis City,1600,Houston Dynamo,CityPark,St. Louis,Missouri,"2100 Market St, St. Louis, MO 63103",38.630277,-90.211695
mls,mls_1151229,2024-10-06,20:30:00,1610,Colorado Rapids,1595,Seattle Sounders,Dick's Sporting Goods Park,Commerce City,Colorado,"6000 Victory Way, Commerce City, CO 80022",39.807071,-104.893192
mls,mls_1151230,2024-10-06,21:30:00,1605,Los Angeles Galaxy,16489,Austin,Dignity Health Sports Park,Carson,California,"18400 Avalon Blvd, Carson, CA 90746",33.86207,-118.262794
mls,mls_1151231,2024-10-06,21:30:00,1596,San Jose Earthquakes,1606,Real Salt Lake,PayPal Park,San Jose,California,"1123 Coleman Ave, San Jose, CA 95110",37.351596,-121.9237643
mls,mls_1151232,2024-10-06,18:15:00,1617,Portland Timbers,1597,FC Dallas,Providence Park,Portland,Oregon,"1844 SW Morrison St, Portland, OR 97205",45.522553555555554,-122.69195277777777
mls,mls_1151233,2024-10-19,17:00:00,1607,Chicago Fire,9569,Nashville SC,Soldier Field,Chicago,Illinois,"1410 S Museum Campus Drive, Chicago, IL 60605",41.8662155,-87.6137248
mls,mls_1151234,2024-10-19,17:00:00,1615,DC United,18310,Charlotte,Audi Field,Washington,D.C.,"100 Potomac Ave SW, Washington, DC 20024",38.86979612162162,-77.01116720270271
mls,mls_1151235,2024-10-19,17:00:00,9568,Inter Miami,1609,New England Revolution,DRV PNK Stadium,Fort Lauderdale,Florida,"1350 NW 55th St, Fort Lauderdale, FL 33309",26.19424875350321,-80.16110580628542
mls,mls_1151236,2024-10-19,17:00:00,1614,CF Montreal,1604,New York City FC,Saputo Stadium,Montreal,Quebec,"4750 Sherbrooke St E, Montreal, Quebec H1V 3S8, Canada",45.5134875,-73.5689988
mls,mls_1151237,2024-10-19,17:00:00,1602,New York Red Bulls,1613,Columbus Crew,Red Bull Arena,Harrison,New Jersey,"600 Cape May St, Harrison, NJ 07029",40.735115,-74.155222
mls,mls_1151238,2024-10-19,17:00:00,1598,Orlando City SC,1608,Atlanta United FC,Exploria Stadium,Orlando,Florida,"655 W Church St, Orlando, FL 32805",28.541079,-81.389273
mls,mls_1151239,2024-10-19,17:00:00,1599,Philadelphia Union,2242,FC Cincinnati,Subaru Park,Chester,Pennsylvania,"2501 Seaport Dr, Chester, PA 19013",39.827986,-75.387533
mls,mls_1151240,2024-10-20,20:00:00,16489,Austin,1610,Colorado Rapids,Q2 Stadium,Austin,Texas,"10414 Mc Kalla Pl, Austin, TX 78758",30.386286,-97.718773
mls,mls_1151241,2024-10-20,20:00:00,1597,FC Dallas,1611,Sporting Kansas City,Toyota Stadium,Frisco,Texas,"9200 World Cup Way, Frisco, TX 75033",33.159214,-96.837644
mls,mls_1151242,2024-10-20,20:00:00,1600,Houston Dynamo,1605,Los Angeles Galaxy,Shell Energy Stadium,Houston,Texas,"2200 Texas Ave, Houston, TX 77003",29.753622,-95.352147
mls,mls_1151243,2024-10-20,20:00:00,1616,Los Angeles FC,1596,San Jose Earthquakes,BMO Stadium,Los Angeles,California,"3939 S Figueroa St, Los Angeles, CA 90037",34.01268334693878,-118.28283912244898
mls,mls_1151244,2024-10-20,20:00:00,1612,Minnesota United FC,20787,St. Louis City,Allianz Field,Saint Paul,Minnesota,"400 Snelling Ave N, St Paul, MN 55104",44.954908,-93.166835
mls,mls_1151245,2024-10-20,20:00:00,1606,Real Salt Lake,1603,Vancouver Whitecaps,America First Field,Sandy,Utah,"9256 S State St, Sandy, UT 84070",40.582438,-111.893438
mls,mls_1151246,2024-10-20,20:00:00,1595,Seattle Sounders,1617,Portland Timbers,Lumen Field,Seattle,Washington,"800 Occidental Avenue S., Seattle, WA 98134",47.595438,-122.331593
nba,nba_413874,2024-10-22,23:30,133,Boston Celtics,151,New York Knicks,TD Garden,Boston,Massachusetts,"100 Legends Way, Boston, MA 02114",42.3661213,-71.0616382
nba,nba_413875,2024-10-23,02:00,145,Los Angeles Lakers,149,Minnesota Timberwolves,Staples Center,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nba,nba_413876,2024-10-23,23:00,140,Detroit Pistons,143,Indiana Pacers,Little Caesars Arena,Detroit,Michigan,"2645 Woodward Ave, Detroit, MI 48201",42.34194226530612,-83.05436087755102
nba,nba_413877,2024-10-23,23:30,132,Atlanta Hawks,134,Brooklyn Nets,State Farm Arena,Atlanta,Georgia,"1 State Farm Drive, Atlanta, GA 30303",33.7573698,-84.39638483503104
nba,nba_413878,2024-10-23,23:30,147,Miami Heat,153,Orlando Magic,American Airlines Arena,Miami,Florida,"601 Biscayne Blvd, Miami, FL 33132",25.784036,-80.189207
nba,nba_413879,2024-10-23,23:30,154,Philadelphia 76ers,148,Milwaukee Bucks,Wells Fargo Center,Philadelphia,Pennsylvania,"3601 S Broad St, Philadelphia, PA 19148",39.905098,-75.173446
nba,nba_413880,2024-10-23,23:30,159,Toronto Raptors,137,Cleveland Cavaliers,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nba,nba_413881,2024-10-24,00:00,142,Houston Rockets,135,Charlotte Hornets,Toyota Center,Houston,Texas,"1510 Polk St, Houston, TX 77002",29.750901,-95.36213
nba,nba_413882,2024-10-24,00:00,150,New Orleans Pelicans,136,Chicago Bulls,Smoothie King Center,New Orleans,Louisiana,"1501 Dave Dixon Dr, New Orleans, LA 70113",29.949203,-90.082052
nba,nba_413883,2024-10-24,01:00,160,Utah Jazz,146,Memphis Grizzlies,Vivint Smart Home Arena,Salt Lake City,Utah,"301 W South Temple, Salt Lake City, UT 84101",40.768289,-111.901195
nba,nba_413884,2024-10-24,02:00,144,Los Angeles Clippers,155,Phoenix Suns,Staples Center,Los Angeles,California,"1111 S Figueroa St, Los Angeles, CA 90015",34.04348179591837,-118.26550997959184
nba,nba_413885,2024-10-24,02:00,156,Portland Trail Blazers,141,Golden State Warriors,Moda Center,Portland,Oregon,"1 N Center Court St, Portland, OR 97227",45.53221,-122.667893
nba,nba_413886,2024-10-24,23:00,161,Washington Wizards,133,Boston Celtics,Capital One Arena,Washington,D.C.,"601 F St NW, Washington, D.C 20004",38.8979408,-77.0217569
nba,nba_413887,2024-10-24,23:30,138,Dallas Mavericks,158,San Antonio Spurs,American Airlines Center,Dallas,Texas,"2500 Victory Ave, Dallas, TX 75219",32.7905076,-96.81027213460834
nba,nba_413888,2024-10-25,02:00,139,Denver Nuggets,152,Oklahoma City Thunder,Pepsi Center,Denver,Colorado,"1000 Chopper Cir, Denver, CO 80204",39.748683799999995,-105.00754401780362
nba,nba_413889,2024-10-25,02:00,157,Sacramento Kings,149,Minnesota Timberwolves,Golden 1 Center,Sacramento,California,"500 David J Stern Walk, Sacramento, CA 95814",38.58014045,-121.49950076409176
nba,nba_413890,2024-10-25,23:00,153,Orlando Magic,134,Brooklyn Nets,Amway Center,Orlando,Florida,"400 W Church St, Orlando, FL 32801",28.54019,-81.38389
nba,nba_413891,2024-10-25,23:00,159,Toronto Raptors,154,Philadelphia 76ers,Scotiabank Arena,Toronto,Ontario,"40 Bay Street, Toronto, Ontario M5J 2X2",43.6429457,-79.3789227
nba,nba_413892,2024-10-25,23:30,151,New York Knicks,143,Indiana Pacers,Madison Square Garden,New York City,New York,"4 Pennsylvania Plaza, New York, NY 10001",40.7507615,-73.9931088
nba,nba_413893,2024-10-25,23:30,132,Atlanta Hawks,135,Charlotte Hornets,State Farm Arena,Atlanta,Georgia,"1 State Farm Drive, Atlanta, GA 30303",33.7573698,-84.39638483503104
nba,nba_413894,2024-10-25,23:30,137,Cleveland Cavaliers,140,Detroit Pistons,Rocket Mortgage Fieldhouse,Cleveland,Ohio,"1 Center Ct, Cleveland, OH 44115",41.497112,-81.687771
nba,nba_413895,2024-10-26,00:00,142,Houston Rockets,146,Memphis Grizzlies,Toyota Center,Houston,Texas,"1510 Polk St, Houston, TX 77002",29.750901,-95.36213
nba,nba_413896,2024-10-26,00:00,148,Milwaukee Bucks,136,Chicago Bulls,Fiserv Forum,Milwaukee,Wisconsin,"1111 Vel R Phillips Ave, Milwaukee, WI 53203",43.044978,-87.91761
nba,nba_413897,2024-10-26,01:30,160,Utah Jazz,141,Golden State Warriors,Vivint Smart Home Arena,Salt Lake City,Utah,"301 W South Temple, Salt Lake City, UT 84101",40.768289,-111.901195
